run_dir,dataset,method,seed,split_index,metric_accuracy,metric_F1Mi,metric_F1Ma,metric_val_accuracy,metric_best_c,metric_num_train,metric_num_val,metric_num_test,split_train_count,split_val_count,split_test_count,split_train_ratio,split_val_ratio,split_test_ratio,split_split_protocol,split_total_count,diag_shuffle_positives,diag_neg_suppression,diag_semantic_topk,diag_semantic_weight,diag_num_negatives,diag_signature_hops,diag_signature_dim,diag_raw_preserved,diag_raw_weight,diag_gcl_weight
runs/rpgcl_auto_homophily_splits0-9_e50/Cora_rpgcl_auto_seed0_split3_e50,Cora,rpgcl_auto,0,3,0.7999075785582255,0.7999075785582255,0.7844545629713784,0.8345588235294118,1.0,272,272,2164,272,272,2164,0.10044313222169876,0.10044313222169876,0.7991137504577637,stratified_1:1:8,2708,False,True,8,0.5,128,2,128,False,1.0,1.0,0.5635236501693726,hpfs,0.8345588235294118,0.7999075785582255,0.7999075785582255,0.7844545629713784,0.8088235294117647,0.7754158964879853,0.7754158964879853,0.7474442908578552,0.5735294117647058,0.5891866913123844,0.5891866913123844,0.5463466145177693
runs/rpgcl_auto_homophily_splits0-9_e50/Cora_raw_features_seed0_split4_e50,Cora,raw_features,0,4,0.5697781885397413,0.5697781885397413,0.5163992877101947,0.5882352941176471,0.1,272,272,2164,272,272,2164,0.10044313222169876,0.10044313222169876,0.7991137504577637,stratified_1:1:8,2708,False,False,8,0.5,128,2,128,False,1.0,1.0
runs/rpgcl_auto_homophily_splits0-9_e50/Cora_grace_seed0_split4_e50,Cora,grace,0,4,0.7758780036968577,0.7758780036968577,0.7655173124026344,0.7463235294117647,3.0,272,272,2164,272,272,2164,0.10044313222169876,0.10044313222169876,0.7991137504577637,stratified_1:1:8,2708,False,False,8,0.5,128,2,128,False,1.0,1.0
runs/rpgcl_auto_homophily_splits0-9_e50/Cora_rpgcl_auto_seed0_split4_e50,Cora,rpgcl_auto,0,4,0.7786506469500925,0.7786506469500925,0.755364944153656,0.7683823529411765,1.0,272,272,2164,272,272,2164,0.10044313222169876,0.10044313222169876,0.7991137504577637,stratified_1:1:8,2708,False,True,8,0.5,128,2,128,True,1.0,1.0,0.5635235905647278,raw_preserved_hpfs,0.75,0.783271719038817,0.783271719038817,0.7748172566539367,0.7683823529411765,0.7786506469500925,0.7786506469500925,0.755364944153656,0.5882352941176471,0.5697781885397413,0.5697781885397413,0.5163992877101947
runs/rpgcl_auto_homophily_splits0-9_e50/Cora_raw_features_seed0_split5_e50,Cora,raw_features,0,5,0.577634011090573,0.577634011090573,0.514641480706938,0.5882352941176471,0.03,272,272,2164,272,272,2164,0.10044313222169876,0.10044313222169876,0.7991137504577637,stratified_1:1:8,2708,False,False,8,0.5,128,2,128,False,1.0,1.0
runs/rpgcl_auto_homophily_splits0-9_e50/Cora_grace_seed0_split5_e50,Cora,grace,0,5,0.7902033271719039,0.7902033271719039,0.7683444342274289,0.8345588235294118,0.3,272,272,2164,272,272,2164,0.10044313222169876,0.10044313222169876,0.7991137504577637,stratified_1:1:8,2708,False,False,8,0.5,128,2,128,False,1.0,1.0
runs/rpgcl_auto_homophily_splits0-9_e50/Cora_rpgcl_auto_seed0_split5_e50,Cora,rpgcl_auto,0,5,0.7888170055452866,0.7888170055452866,0.7639784860125539,0.8308823529411765,3.0,272,272,2164,272,272,2164,0.10044313222169876,0.10044313222169876,0.7991137504577637,stratified_1:1:8,2708,False,True,8,0.5,128,2,128,False,1.0,1.0,0.5635236501693726,hpfs,0.8308823529411765,0.7888170055452866,0.7888170055452866,0.7639784860125539,0.8235294117647058,0.7795748613678374,0.7795748613678374,0.7520469527165761,0.5882352941176471,0.577634011090573,0.577634011090573,0.514641480706938
runs/rpgcl_auto_homophily_splits0-9_e50/Cora_raw_features_seed0_split6_e50,Cora,raw_features,0,6,0.6076709796672828,0.6076709796672828,0.5582292878862594,0.5955882352941176,0.1,272,272,2164,272,272,2164,0.10044313222169876,0.10044313222169876,0.7991137504577637,stratified_1:1:8,2708,False,False,8,0.5,128,2,128,False,1.0,1.0
runs/rpgcl_auto_homophily_splits0-9_e50/Cora_grace_seed0_split6_e50,Cora,grace,0,6,0.7994454713493531,0.7994454713493531,0.777375800266424,0.7647058823529411,30.0,272,272,2164,272,272,2164,0.10044313222169876,0.10044313222169876,0.7991137504577637,stratified_1:1:8,2708,False,False,8,0.5,128,2,128,False,1.0,1.0
runs/rpgcl_auto_homophily_splits0-9_e50/Cora_rpgcl_auto_seed0_split6_e50,Cora,rpgcl_auto,0,6,0.7989833641404805,0.7989833641404805,0.7805432882503373,0.7794117647058824,10.0,272,272,2164,272,272,2164,0.10044313222169876,0.10044313222169876,0.7991137504577637,stratified_1:1:8,2708,False,True,8,0.5,128,2,128,False,1.0,1.0,0.5635237097740173,hpfs,0.7794117647058824,0.7989833641404805,0.7989833641404805,0.7805432882503373,0.7573529411764706,0.7855822550831792,0.7855822550831792,0.7593058743671002,0.5955882352941176,0.6076709796672828,0.6076709796672828,0.5582292878862594
runs/rpgcl_auto_homophily_splits0-9_e50/Cora_raw_features_seed0_split7_e50,Cora,raw_features,0,7,0.5965804066543438,0.5965804066543438,0.5408355008312239,0.6176470588235294,0.03,272,272,2164,272,272,2164,0.10044313222169876,0.10044313222169876,0.7991137504577637,stratified_1:1:8,2708,False,False,8,0.5,128,2,128,False,1.0,1.0
runs/rpgcl_auto_homophily_splits0-9_e50/Cora_grace_seed0_split7_e50,Cora,grace,0,7,0.7957486136783734,0.7957486136783734,0.7861132090969705,0.8272058823529411,1.0,272,272,2164,272,272,2164,0.10044313222169876,0.10044313222169876,0.7991137504577637,stratified_1:1:8,2708,False,False,8,0.5,128,2,128,False,1.0,1.0
runs/rpgcl_auto_homophily_splits0-9_e50/Cora_rpgcl_auto_seed0_split7_e50,Cora,rpgcl_auto,0,7,0.8128465804066544,0.8128465804066544,0.8008191805841726,0.8235294117647058,0.3,272,272,2164,272,272,2164,0.10044313222169876,0.10044313222169876,0.7991137504577637,stratified_1:1:8,2708,False,True,8,0.5,128,2,128,False,1.0,1.0,0.5635236501693726,hpfs,0.8235294117647058,0.8128465804066544,0.8128465804066544,0.8008191805841726,0.7977941176470589,0.7740295748613678,0.7740295748613678,0.7473049920804485,0.6176470588235294,0.5965804066543438,0.5965804066543438,0.5408355008312239
runs/rpgcl_auto_homophily_splits0-9_e50/Cora_raw_features_seed0_split8_e50,Cora,raw_features,0,8,0.6072088724584104,0.6072088724584104,0.5572770381811851,0.5882352941176471,0.03,272,272,2164,272,272,2164,0.10044313222169876,0.10044313222169876,0.7991137504577637,stratified_1:1:8,2708,False,False,8,0.5,128,2,128,False,1.0,1.0
runs/rpgcl_auto_homophily_splits0-9_e50/Cora_grace_seed0_split8_e50,Cora,grace,0,8,0.7878927911275416,0.7878927911275416,0.767030401474944,0.8308823529411765,0.3,272,272,2164,272,272,2164,0.10044313222169876,0.10044313222169876,0.7991137504577637,stratified_1:1:8,2708,False,False,8,0.5,128,2,128,False,1.0,1.0
runs/rpgcl_auto_homophily_splits0-9_e50/Cora_rpgcl_auto_seed0_split8_e50,Cora,rpgcl_auto,0,8,0.794362292051756,0.794362292051756,0.7743957841964404,0.8345588235294118,1.0,272,272,2164,272,272,2164,0.10044313222169876,0.10044313222169876,0.7991137504577637,stratified_1:1:8,2708,False,True,8,0.5,128,2,128,False,1.0,1.0,0.5635236501693726,hpfs,0.8345588235294118,0.794362292051756,0.794362292051756,0.7743957841964404,0.8014705882352942,0.7698706099815157,0.7698706099815157,0.7494438125831147,0.5882352941176471,0.6072088724584104,0.6072088724584104,0.5572770381811851
runs/rpgcl_auto_homophily_splits0-9_e50/Cora_raw_features_seed0_split9_e50,Cora,raw_features,0,9,0.5901109057301294,0.5901109057301294,0.5399692250330426,0.5808823529411765,0.1,272,272,2164,272,272,2164,0.10044313222169876,0.10044313222169876,0.7991137504577637,stratified_1:1:8,2708,False,False,8,0.5,128,2,128,False,1.0,1.0
runs/rpgcl_auto_homophily_splits0-9_e50/Cora_grace_seed0_split9_e50,Cora,grace,0,9,0.7948243992606284,0.7948243992606284,0.774341133792822,0.8419117647058824,0.3,272,272,2164,272,272,2164,0.10044313222169876,0.10044313222169876,0.7991137504577637,stratified_1:1:8,2708,False,False,8,0.5,128,2,128,False,1.0,1.0
runs/rpgcl_auto_homophily_splits0-9_e50/Cora_rpgcl_auto_seed0_split9_e50,Cora,rpgcl_auto,0,9,0.8109981515711645,0.8109981515711645,0.7913554083561862,0.8492647058823529,0.3,272,272,2164,272,272,2164,0.10044313222169876,0.10044313222169876,0.7991137504577637,stratified_1:1:8,2708,False,True,8,0.5,128,2,128,False,1.0,1.0,0.5635235905647278,hpfs,0.8492647058823529,0.8109981515711645,0.8109981515711645,0.7913554083561862,0.8198529411764706,0.7749537892791127,0.7749537892791127,0.7558615756445481,0.5808823529411765,0.5901109057301294,0.5901109057301294,0.5399692250330426
runs/rpgcl_auto_homophily_splits0-9_e50/CiteSeer_raw_features_seed0_split0_e50,CiteSeer,raw_features,0,0,0.6050357008643367,0.6050357008643367,0.5500543152972285,0.6336336336336337,0.03,333,333,2661,333,333,2661,0.10009017586708069,0.10009017586708069,0.7998196482658386,stratified_1:1:8,3327,False,False,8,0.5,128,2,128,False,1.0,1.0
runs/rpgcl_auto_homophily_splits0-9_e50/CiteSeer_grace_seed0_split0_e50,CiteSeer,grace,0,0,0.6914693724163848,0.6914693724163848,0.6274601596425454,0.7147147147147147,0.03,333,333,2661,333,333,2661,0.10009017586708069,0.10009017586708069,0.7998196482658386,stratified_1:1:8,3327,False,False,8,0.5,128,2,128,False,1.0,1.0
runs/rpgcl_auto_homophily_splits0-9_e50/CiteSeer_rpgcl_auto_seed0_split0_e50,CiteSeer,rpgcl_auto,0,0,0.7132656895903795,0.7132656895903795,0.6417622511751426,0.7387387387387387,0.01,333,333,2661,333,333,2661,0.10009017586708069,0.10009017586708069,0.7998196482658386,stratified_1:1:8,3327,False,True,8,0.5,128,2,128,True,1.0,1.0,0.5930006504058838,raw_preserved_hpfs,0.7267267267267268,0.7053739195791056,0.7053739195791056,0.6463959668748119,0.7387387387387387,0.7132656895903795,0.7132656895903795,0.6417622511751426,0.6336336336336337,0.6050357008643367,0.6050357008643367,0.5500543152972285
runs/rpgcl_auto_homophily_splits0-9_e50/CiteSeer_raw_features_seed0_split1_e50,CiteSeer,raw_features,0,1,0.5960165351371665,0.5960165351371665,0.565011575215291,0.5945945945945946,0.03,333,333,2661,333,333,2661,0.10009017586708069,0.10009017586708069,0.7998196482658386,stratified_1:1:8,3327,False,False,8,0.5,128,2,128,False,1.0,1.0
runs/rpgcl_auto_homophily_splits0-9_e50/CiteSeer_grace_seed0_split1_e50,CiteSeer,grace,0,1,0.7042465238632093,0.7042465238632093,0.636185059420563,0.7537537537537538,0.03,333,333,2661,333,333,2661,0.10009017586708069,0.10009017586708069,0.7998196482658386,stratified_1:1:8,3327,False,False,8,0.5,128,2,128,False,1.0,1.0
runs/rpgcl_auto_homophily_splits0-9_e50/CiteSeer_rpgcl_auto_seed0_split1_e50,CiteSeer,rpgcl_auto,0,1,0.7166478767380684,0.7166478767380684,0.6418150175782288,0.7537537537537538,0.01,333,333,2661,333,333,2661,0.10009017586708069,0.10009017586708069,0.7998196482658386,stratified_1:1:8,3327,False,True,8,0.5,128,2,128,True,1.0,1.0,0.5930006504058838,raw_preserved_hpfs,0.7477477477477478,0.7158962795941376,0.7158962795941376,0.6505433110748071,0.7537537537537538,0.7166478767380684,0.7166478767380684,0.6418150175782288,0.5945945945945946,0.5960165351371665,0.5960165351371665,0.565011575215291
runs/rpgcl_auto_homophily_splits0-9_e50/CiteSeer_raw_features_seed0_split2_e50,CiteSeer,raw_features,0,2,0.6163096580232995,0.6163096580232995,0.5730347648211616,0.6516516516516516,0.01,333,333,2661,333,333,2661,0.10009017586708069,0.10009017586708069,0.7998196482658386,stratified_1:1:8,3327,False,False,8,0.5,128,2,128,False,1.0,1.0
runs/rpgcl_auto_homophily_splits0-9_e50/CiteSeer_grace_seed0_split2_e50,CiteSeer,grace,0,2,0.6888387824126269,0.6888387824126269,0.6012950972502651,0.7297297297297297,0.01,333,333,2661,333,333,2661,0.10009017586708069,0.10009017586708069,0.7998196482658386,stratified_1:1:8,3327,False,False,8,0.5,128,2,128,False,1.0,1.0
runs/rpgcl_auto_homophily_splits0-9_e50/CiteSeer_rpgcl_auto_seed0_split2_e50,CiteSeer,rpgcl_auto,0,2,0.6993611424276588,0.6993611424276588,0.6315472182128086,0.7477477477477478,0.03,333,333,2661,333,333,2661,0.10009017586708069,0.10009017586708069,0.7998196482658386,stratified_1:1:8,3327,False,True,8,0.5,128,2,128,False,1.0,1.0,0.5930006504058838,hpfs,0.7477477477477478,0.6993611424276588,0.6993611424276588,0.6315472182128086,0.7417417417417418,0.7162720781661029,0.7162720781661029,0.6595148549303446,0.6516516516516516,0.6163096580232995,0.6163096580232995,0.5730347648211616
runs/rpgcl_auto_homophily_splits0-9_e50/CiteSeer_raw_features_seed0_split3_e50,CiteSeer,raw_features,0,3,0.6076662908680946,0.6076662908680946,0.5483052463023681,0.6396396396396397,0.01,333,333,2661,333,333,2661,0.10009017586708069,0.10009017586708069,0.7998196482658386,stratified_1:1:8,3327,False,False,8,0.5,128,2,128,False,1.0,1.0
runs/rpgcl_auto_homophily_splits0-9_e50/CiteSeer_grace_seed0_split3_e50,CiteSeer,grace,0,3,0.7140172867343104,0.7140172867343104,0.6304063785359825,0.6876876876876877,0.01,333,333,2661,333,333,2661,0.10009017586708069,0.10009017586708069,0.7998196482658386,stratified_1:1:8,3327,False,False,8,0.5,128,2,128,False,1.0,1.0
runs/rpgcl_auto_homophily_splits0-9_e50/CiteSeer_rpgcl_auto_seed0_split3_e50,CiteSeer,rpgcl_auto,0,3,0.7189026681698609,0.7189026681698609,0.6444699349230477,0.7177177177177178,0.01,333,333,2661,333,333,2661,0.10009017586708069,0.10009017586708069,0.7998196482658386,stratified_1:1:8,3327,False,True,8,0.5,128,2,128,True,1.0,1.0,0.5930006504058838,raw_preserved_hpfs,0.6846846846846847,0.7125140924464487,0.7125140924464487,0.6313722135553336,0.7177177177177178,0.7189026681698609,0.7189026681698609,0.6444699349230477,0.6396396396396397,0.6076662908680946,0.6076662908680946,0.5483052463023681
runs/rpgcl_auto_homophily_splits0-9_e50/CiteSeer_raw_features_seed0_split4_e50,CiteSeer,raw_features,0,4,0.6118000751597144,0.6118000751597144,0.5585250423330282,0.5735735735735735,0.01,333,333,2661,333,333,2661,0.10009017586708069,0.10009017586708069,0.7998196482658386,stratified_1:1:8,3327,False,False,8,0.5,128,2,128,False,1.0,1.0
runs/rpgcl_auto_homophily_splits0-9_e50/CiteSeer_grace_seed0_split4_e50,CiteSeer,grace,0,4,0.7001127395715896,0.7001127395715896,0.636159199325765,0.6936936936936937,0.03,333,333,2661,333,333,2661,0.10009017586708069,0.10009017586708069,0.7998196482658386,stratified_1:1:8,3327,False,False,8,0.5,128,2,128,False,1.0,1.0
runs/rpgcl_auto_homophily_splits0-9_e50/CiteSeer_rpgcl_auto_seed0_split4_e50,CiteSeer,rpgcl_auto,0,4,0.7155204810221721,0.7155204810221721,0.6510042936620809,0.7027027027027027,0.03,333,333,2661,333,333,2661,0.10009017586708069,0.10009017586708069,0.7998196482658386,stratified_1:1:8,3327,False,True,8,0.5,128,2,128,False,1.0,1.0,0.5930006504058838,hpfs,0.7027027027027027,0.7155204810221721,0.7155204810221721,0.6510042936620809,0.6876876876876877,0.7264186396091695,0.7264186396091695,0.6723439706535163,0.5735735735735735,0.6118000751597144,0.6118000751597144,0.5585250423330282
runs/rpgcl_auto_homophily_splits0-9_e50/CiteSeer_raw_features_seed0_split5_e50,CiteSeer,raw_features,0,5,0.608793686583991,0.608793686583991,0.5473102245944906,0.5645645645645646,0.01,333,333,2661,333,333,2661,0.10009017586708069,0.10009017586708069,0.7998196482658386,stratified_1:1:8,3327,False,False,8,0.5,128,2,128,False,1.0,1.0
runs/rpgcl_auto_homophily_splits0-9_e50/CiteSeer_grace_seed0_split5_e50,CiteSeer,grace,0,5,0.7065013152950019,0.7065013152950019,0.6254324723888213,0.7147147147147147,0.01,333,333,2661,333,333,2661,0.10009017586708069,0.10009017586708069,0.7998196482658386,stratified_1:1:8,3327,False,False,8,0.5,128,2,128,False,1.0,1.0
runs/rpgcl_auto_homophily_splits0-9_e50/CiteSeer_rpgcl_auto_seed0_split5_e50,CiteSeer,rpgcl_auto,0,5,0.7087561067267945,0.7087561067267945,0.6340884242929986,0.7417417417417418,0.01,333,333,2661,333,333,2661,0.10009017586708069,0.10009017586708069,0.7998196482658386,stratified_1:1:8,3327,False,True,8,0.5,128,2,128,True,1.0,1.0,0.5930006504058838,raw_preserved_hpfs,0.7297297297297297,0.7185268695978956,0.7185268695978956,0.634670750562469,0.7417417417417418,0.7087561067267945,0.7087561067267945,0.6340884242929986,0.5645645645645646,0.608793686583991,0.608793686583991,0.5473102245944906
runs/rpgcl_auto_homophily_splits0-9_e50/CiteSeer_raw_features_seed0_split6_e50,CiteSeer,raw_features,0,6,0.6027809094325441,0.6027809094325441,0.5480527953801139,0.6246246246246246,0.01,333,333,2661,333,333,2661,0.10009017586708069,0.10009017586708069,0.7998196482658386,stratified_1:1:8,3327,False,False,8,0.5,128,2,128,False,1.0,1.0
runs/rpgcl_auto_homophily_splits0-9_e50/CiteSeer_grace_seed0_split6_e50,CiteSeer,grace,0,6,0.6929725667042466,0.6929725667042466,0.6359492349416777,0.7297297297297297,0.1,333,333,2661,333,333,2661,0.10009017586708069,0.10009017586708069,0.7998196482658386,stratified_1:1:8,3327,False,False,8,0.5,128,2,128,False,1.0,1.0
runs/rpgcl_auto_homophily_splits0-9_e50/CiteSeer_rpgcl_auto_seed0_split6_e50,CiteSeer,rpgcl_auto,0,6,0.7121382938744832,0.7121382938744832,0.6539700928679273,0.7417417417417418,0.1,333,333,2661,333,333,2661,0.10009017586708069,0.10009017586708069,0.7998196482658386,stratified_1:1:8,3327,False,True,8,0.5,128,2,128,False,1.0,1.0,0.5930006504058838,hpfs,0.7417417417417418,0.7121382938744832,0.7121382938744832,0.6539700928679273,0.7177177177177178,0.7294250281848929,0.7294250281848929,0.6679410571900387,0.6246246246246246,0.6027809094325441,0.6027809094325441,0.5480527953801139
runs/rpgcl_auto_homophily_splits0-9_e50/CiteSeer_raw_features_seed0_split7_e50,CiteSeer,raw_features,0,7,0.6080420894400601,0.6080420894400601,0.5510410127086921,0.5735735735735735,0.03,333,333,2661,333,333,2661,0.10009017586708069,0.10009017586708069,0.7998196482658386,stratified_1:1:8,3327,False,False,8,0.5,128,2,128,False,1.0,1.0
runs/rpgcl_auto_homophily_splits0-9_e50/CiteSeer_grace_seed0_split7_e50,CiteSeer,grace,0,7,0.713641488162345,0.713641488162345,0.6458049232148849,0.6906906906906907,0.1,333,333,2661,333,333,2661,0.10009017586708069,0.10009017586708069,0.7998196482658386,stratified_1:1:8,3327,False,False,8,0.5,128,2,128,False,1.0,1.0
runs/rpgcl_auto_homophily_splits0-9_e50/CiteSeer_rpgcl_auto_seed0_split7_e50,CiteSeer,rpgcl_auto,0,7,0.7267944381811349,0.7267944381811349,0.6577203666573596,0.7117117117117117,0.1,333,333,2661,333,333,2661,0.10009017586708069,0.10009017586708069,0.7998196482658386,stratified_1:1:8,3327,False,True,8,0.5,128,2,128,False,1.0,1.0,0.5930006504058838,hpfs,0.7117117117117117,0.7267944381811349,0.7267944381811349,0.6577203666573596,0.6786786786786787,0.7181510710259301,0.7181510710259301,0.6595404314069332,0.5735735735735735,0.6080420894400601,0.6080420894400601,0.5510410127086921
runs/rpgcl_auto_homophily_splits0-9_e50/CiteSeer_raw_features_seed0_split8_e50,CiteSeer,raw_features,0,8,0.6283352123261932,0.6283352123261932,0.5671810189899792,0.6366366366366366,0.01,333,333,2661,333,333,2661,0.10009017586708069,0.10009017586708069,0.7998196482658386,stratified_1:1:8,3327,False,False,8,0.5,128,2,128,False,1.0,1.0
runs/rpgcl_auto_homophily_splits0-9_e50/CiteSeer_grace_seed0_split8_e50,CiteSeer,grace,0,8,0.6858323938369034,0.6858323938369034,0.6396284440558196,0.6726726726726727,0.3,333,333,2661,333,333,2661,0.10009017586708069,0.10009017586708069,0.7998196482658386,stratified_1:1:8,3327,False,False,8,0.5,128,2,128,False,1.0,1.0
runs/rpgcl_auto_homophily_splits0-9_e50/CiteSeer_rpgcl_auto_seed0_split8_e50,CiteSeer,rpgcl_auto,0,8,0.7170236753100339,0.7170236753100339,0.6565600686876972,0.6936936936936937,0.3,333,333,2661,333,333,2661,0.10009017586708069,0.10009017586708069,0.7998196482658386,stratified_1:1:8,3327,False,True,8,0.5,128,2,128,True,1.0,1.0,0.5930006504058838,raw_preserved_hpfs,0.6816816816816816,0.6956031567080045,0.6956031567080045,0.6522296592563549,0.6936936936936937,0.7170236753100339,0.7170236753100339,0.6565600686876972,0.6366366366366366,0.6283352123261932,0.6283352123261932,0.5671810189899792
runs/rpgcl_auto_homophily_splits0-9_e50/CiteSeer_raw_features_seed0_split9_e50,CiteSeer,raw_features,0,9,0.6178128523111612,0.6178128523111612,0.5529333981995497,0.5945945945945946,0.01,333,333,2661,333,333,2661,0.10009017586708069,0.10009017586708069,0.7998196482658386,stratified_1:1:8,3327,False,False,8,0.5,128,2,128,False,1.0,1.0
runs/rpgcl_auto_homophily_splits0-9_e50/CiteSeer_grace_seed0_split9_e50,CiteSeer,grace,0,9,0.6986095452837279,0.6986095452837279,0.6433479908346624,0.6906906906906907,0.1,333,333,2661,333,333,2661,0.10009017586708069,0.10009017586708069,0.7998196482658386,stratified_1:1:8,3327,False,False,8,0.5,128,2,128,False,1.0,1.0
runs/rpgcl_auto_homophily_splits0-9_e50/CiteSeer_rpgcl_auto_seed0_split9_e50,CiteSeer,rpgcl_auto,0,9,0.7249154453213078,0.7249154453213078,0.6581775078029705,0.7177177177177178,1.0,333,333,2661,333,333,2661,0.10009017586708069,0.10009017586708069,0.7998196482658386,stratified_1:1:8,3327,False,True,8,0.5,128,2,128,True,1.0,1.0,0.5930006504058838,raw_preserved_hpfs,0.6906906906906907,0.7143930853062759,0.7143930853062759,0.6589320850916213,0.7177177177177178,0.7249154453213078,0.7249154453213078,0.6581775078029705,0.5945945945945946,0.6178128523111612,0.6178128523111612,0.5529333981995497
runs/rpgcl_auto_homophily_splits0-9_e50/PubMed_raw_features_seed0_split0_e50,PubMed,raw_features,0,0,0.8293285995054841,0.8293285995054841,0.828937172087587,0.8250507099391481,0.01,1972,1972,15773,1972,1972,15773,0.10001521557569504,0.10001521557569504,0.7999695539474487,stratified_1:1:8,19717,False,False,8,0.5,128,2,128,False,1.0,1.0
