run_dir,dataset,method,seed,split_index,accuracy,F1Mi,F1Ma,val_accuracy,best_c,train_ratio,val_ratio,test_ratio,shuffle_positives,neg_suppression,semantic_weight,num_negatives,raw_preserved,raw_weight,gcl_weight,rpgcl_auto_choice,semantic_top1_key_sim,rpgcl_auto_hpfs_val_accuracy,rpgcl_auto_hpfs_test_accuracy,rpgcl_auto_raw_preserved_hpfs_val_accuracy,rpgcl_auto_raw_preserved_hpfs_test_accuracy,rpgcl_auto_raw_features_val_accuracy,rpgcl_auto_raw_features_test_accuracy,rpgcl_auto_oracle_choice,rpgcl_auto_oracle_test_accuracy,delta_vs_grace_accuracy,delta_vs_grace_F1Mi,delta_vs_grace_F1Ma
runs/rpgcl_auto_selector_controls_splits0-9_e50/Cora_grace_seed0_split1_e50,Cora,grace,0,1,0.8036044362292052,0.8036044362292052,0.779065823665469,0.8198529411764706,0.3,0.10044313222169876,0.10044313222169876,0.7991137504577637,False,False,0.5,128,False,1.0,1.0,,,,,,,,,,,,,
runs/rpgcl_auto_selector_controls_splits0-9_e50/Cora_grace_seed0_split2_e50,Cora,grace,0,2,0.8012939001848429,0.8012939001848429,0.7804561628965075,0.8088235294117647,0.3,0.10044313222169876,0.10044313222169876,0.7991137504577637,False,False,0.5,128,False,1.0,1.0,,,,,,,,,,,,,
runs/rpgcl_auto_selector_controls_splits0-9_e50/Cora_grace_seed0_split3_e50,Cora,grace,0,3,0.7828096118299446,0.7828096118299446,0.7620301277698882,0.8308823529411765,0.1,0.10044313222169876,0.10044313222169876,0.7991137504577637,False,False,0.5,128,False,1.0,1.0,,,,,,,,,,,,,
runs/rpgcl_auto_selector_controls_splits0-9_e50/Cora_grace_seed0_split4_e50,Cora,grace,0,4,0.7754158964879853,0.7754158964879853,0.7648388133633137,0.7463235294117647,3.0,0.10044313222169876,0.10044313222169876,0.7991137504577637,False,False,0.5,128,False,1.0,1.0,,,,,,,,,,,,,
runs/rpgcl_auto_selector_controls_splits0-9_e50/Cora_grace_seed0_split5_e50,Cora,grace,0,5,0.7902033271719039,0.7902033271719039,0.7683444342274289,0.8308823529411765,0.3,0.10044313222169876,0.10044313222169876,0.7991137504577637,False,False,0.5,128,False,1.0,1.0,,,,,,,,,,,,,
runs/rpgcl_auto_selector_controls_splits0-9_e50/Cora_grace_seed0_split6_e50,Cora,grace,0,6,0.7994454713493531,0.7994454713493531,0.7774992994423842,0.7647058823529411,30.0,0.10044313222169876,0.10044313222169876,0.7991137504577637,False,False,0.5,128,False,1.0,1.0,,,,,,,,,,,,,
runs/rpgcl_auto_selector_controls_splits0-9_e50/Cora_grace_seed0_split7_e50,Cora,grace,0,7,0.7952865064695009,0.7952865064695009,0.7854113248390385,0.8272058823529411,1.0,0.10044313222169876,0.10044313222169876,0.7991137504577637,False,False,0.5,128,False,1.0,1.0,,,,,,,,,,,,,
runs/rpgcl_auto_selector_controls_splits0-9_e50/Cora_grace_seed0_split8_e50,Cora,grace,0,8,0.7878927911275416,0.7878927911275416,0.767030401474944,0.8308823529411765,0.3,0.10044313222169876,0.10044313222169876,0.7991137504577637,False,False,0.5,128,False,1.0,1.0,,,,,,,,,,,,,
runs/rpgcl_auto_selector_controls_splits0-9_e50/Cora_grace_seed0_split9_e50,Cora,grace,0,9,0.7939001848428835,0.7939001848428835,0.7731975834797512,0.8419117647058824,0.3,0.10044313222169876,0.10044313222169876,0.7991137504577637,False,False,0.5,128,False,1.0,1.0,,,,,,,,,,,,,
runs/rpgcl_auto_selector_controls_splits0-9_e50/Cora_hpfs_gcl_seed0_split0_e50,Cora,hpfs_gcl,0,0,0.7971349353049908,0.7971349353049908,0.7730628546534373,0.8272058823529411,0.1,0.10044313222169876,0.10044313222169876,0.7991137504577637,False,True,0.5,128,False,1.0,1.0,,0.5635237097740173,,,,,,,,,0.0013863216266174483,0.0013863216266174483,-0.0015228412427520377
