run_dir,dataset,method,seed,split_index,metric_accuracy,metric_F1Mi,metric_F1Ma,metric_val_accuracy,metric_best_c,metric_num_train,metric_num_val,metric_num_test,split_train_count,split_val_count,split_test_count,split_train_ratio,split_val_ratio,split_test_ratio,split_split_protocol,split_total_count,diag_shuffle_positives,diag_neg_suppression,diag_semantic_topk,diag_semantic_weight,diag_num_negatives,diag_signature_hops,diag_signature_dim,diag_raw_preserved,diag_raw_weight,diag_gcl_weight
runs/rpgcl_auto_selector_controls_splits0-9_e50/Cora_raw_features_seed0_split0_e50,Cora,raw_features,0,0,0.583641404805915,0.583641404805915,0.5498366385642323,0.6066176470588235,0.3,272,272,2164,272,272,2164,0.10044313222169876,0.10044313222169876,0.7991137504577637,stratified_1:1:8,2708,False,False,8,0.5,128,2,128,False,1.0,1.0
runs/rpgcl_auto_selector_controls_splits0-9_e50/Cora_grace_seed0_split0_e50,Cora,grace,0,0,0.7957486136783734,0.7957486136783734,0.7745856958961893,0.8198529411764706,0.3,272,272,2164,272,272,2164,0.10044313222169876,0.10044313222169876,0.7991137504577637,stratified_1:1:8,2708,False,False,8,0.5,128,2,128,False,1.0,1.0
runs/rpgcl_auto_selector_controls_splits0-9_e50/Cora_hpfs_gcl_seed0_split0_e50,Cora,hpfs_gcl,0,0,0.7971349353049908,0.7971349353049908,0.7730628546534373,0.8272058823529411,0.1,272,272,2164,272,272,2164,0.10044313222169876,0.10044313222169876,0.7991137504577637,stratified_1:1:8,2708,False,True,8,0.5,128,2,128,False,1.0,1.0,0.5635237097740173
runs/rpgcl_auto_selector_controls_splits0-9_e50/Cora_rpgcl_hpfs_seed0_split0_e50,Cora,rpgcl_hpfs,0,0,0.7920517560073937,0.7920517560073937,0.7717999480477269,0.7830882352941176,3.0,272,272,2164,272,272,2164,0.10044313222169876,0.10044313222169876,0.7991137504577637,stratified_1:1:8,2708,False,True,8,0.5,128,2,128,True,1.0,1.0,0.5635235905647278
runs/rpgcl_auto_selector_controls_splits0-9_e50/Cora_rpgcl_auto_seed0_split0_e50,Cora,rpgcl_auto,0,0,0.7971349353049908,0.7971349353049908,0.7730628546534373,0.8272058823529411,0.1,272,272,2164,272,272,2164,0.10044313222169876,0.10044313222169876,0.7991137504577637,stratified_1:1:8,2708,False,True,8,0.5,128,2,128,False,1.0,1.0,0.5635235905647278,hpfs,0.8272058823529411,0.7971349353049908,0.7971349353049908,0.7730628546534373,0.7830882352941176,0.7920517560073937,0.7920517560073937,0.7718197549468362,0.6066176470588235,0.583641404805915,0.583641404805915,0.5498366385642323
runs/rpgcl_auto_selector_controls_splits0-9_e50/Cora_raw_features_seed0_split1_e50,Cora,raw_features,0,1,0.6118299445471349,0.6118299445471349,0.5767326491789584,0.5625,30.0,272,272,2164,272,272,2164,0.10044313222169876,0.10044313222169876,0.7991137504577637,stratified_1:1:8,2708,False,False,8,0.5,128,2,128,False,1.0,1.0
runs/rpgcl_auto_selector_controls_splits0-9_e50/Cora_grace_seed0_split1_e50,Cora,grace,0,1,0.8036044362292052,0.8036044362292052,0.779065823665469,0.8198529411764706,0.3,272,272,2164,272,272,2164,0.10044313222169876,0.10044313222169876,0.7991137504577637,stratified_1:1:8,2708,False,False,8,0.5,128,2,128,False,1.0,1.0
runs/rpgcl_auto_selector_controls_splits0-9_e50/Cora_hpfs_gcl_seed0_split1_e50,Cora,hpfs_gcl,0,1,0.8022181146025879,0.8022181146025879,0.7790404334201179,0.8235294117647058,0.3,272,272,2164,272,272,2164,0.10044313222169876,0.10044313222169876,0.7991137504577637,stratified_1:1:8,2708,False,True,8,0.5,128,2,128,False,1.0,1.0,0.5635236501693726
runs/rpgcl_auto_selector_controls_splits0-9_e50/Cora_rpgcl_hpfs_seed0_split1_e50,Cora,rpgcl_hpfs,0,1,0.7795748613678374,0.7795748613678374,0.742322815240665,0.7904411764705882,0.01,272,272,2164,272,272,2164,0.10044313222169876,0.10044313222169876,0.7991137504577637,stratified_1:1:8,2708,False,True,8,0.5,128,2,128,True,1.0,1.0,0.5635236501693726
runs/rpgcl_auto_selector_controls_splits0-9_e50/Cora_rpgcl_auto_seed0_split1_e50,Cora,rpgcl_auto,0,1,0.8022181146025879,0.8022181146025879,0.7791829510327624,0.8272058823529411,0.3,272,272,2164,272,272,2164,0.10044313222169876,0.10044313222169876,0.7991137504577637,stratified_1:1:8,2708,False,True,8,0.5,128,2,128,False,1.0,1.0,0.5635237097740173,hpfs,0.8272058823529411,0.8022181146025879,0.8022181146025879,0.7791829510327624,0.7904411764705882,0.7795748613678374,0.7795748613678374,0.742322815240665,0.5625,0.6118299445471349,0.6118299445471349,0.5767326491789584
