run_dir,dataset,method,seed,split_index,accuracy,F1Mi,F1Ma,val_accuracy,best_c,train_ratio,val_ratio,test_ratio,shuffle_positives,neg_suppression,semantic_top1_key_sim,delta_vs_grace_accuracy,delta_vs_grace_F1Mi,delta_vs_grace_F1Ma
runs/hpfs_homophily_split0_e50_controls/CiteSeer_hpfs_gcl_seed0_split0_e50_shuffle_pos,CiteSeer,hpfs_gcl,0,0,0.7008643367155205,0.7008643367155205,0.6374063393241857,0.7297297297297297,0.03,0.10009017586708069,0.10009017586708069,0.7998196482658386,True,True,0.5930006504058838,,,
runs/hpfs_homophily_split0_e50_controls/Cora_hpfs_gcl_seed0_split0_e50_shuffle_pos,Cora,hpfs_gcl,0,0,0.8017560073937153,0.8017560073937153,0.783299181566712,0.8492647058823529,0.1,0.10044313222169876,0.10044313222169876,0.7991137504577637,True,True,0.5635236501693726,,,
runs/hpfs_homophily_split0_e50_controls/PubMed_hpfs_gcl_seed0_split0_e50_shuffle_pos,PubMed,hpfs_gcl,0,0,0.8336397641539339,0.8336397641539339,0.8288289858908623,0.8326572008113591,0.03,0.10001521557569504,0.10001521557569504,0.7999695539474487,True,True,0.6822049617767334,,,
