run_dir,dataset,method,seed,split_index,accuracy,F1Mi,F1Ma,val_accuracy,best_c,train_ratio,val_ratio,test_ratio,shuffle_positives,neg_suppression,semantic_top1_key_sim,delta_vs_grace_accuracy,delta_vs_grace_F1Mi,delta_vs_grace_F1Ma
runs/hpfs_homophily_split0_e50/CiteSeer_grace_seed0_split0_e50,CiteSeer,grace,0,0,0.6971063509958663,0.6971063509958663,0.6244408627979735,0.7177177177177178,0.01,0.10009017586708069,0.10009017586708069,0.7998196482658386,False,True,,,,
runs/hpfs_homophily_split0_e50/CiteSeer_hpfs_gcl_seed0_split0_e50,CiteSeer,hpfs_gcl,0,0,0.705749718151071,0.705749718151071,0.6466902389230683,0.7267267267267268,0.1,0.10009017586708069,0.10009017586708069,0.7998196482658386,False,True,0.5930006504058838,0.00864336715520475,0.00864336715520475,0.02224937612509481
runs/hpfs_homophily_split0_e50/CiteSeer_raw_features_seed0_split0_e50,CiteSeer,raw_features,0,0,0.6050357008643367,0.6050357008643367,0.5500543152972285,0.6336336336336337,0.03,0.10009017586708069,0.10009017586708069,0.7998196482658386,False,True,,-0.0920706501315296,-0.0920706501315296,-0.07438654750074503
runs/hpfs_homophily_split0_e50/Cora_grace_seed0_split0_e50,Cora,grace,0,0,0.7971349353049908,0.7971349353049908,0.7766645061591291,0.8235294117647058,0.3,0.10044313222169876,0.10044313222169876,0.7991137504577637,False,True,,,,
runs/hpfs_homophily_split0_e50/Cora_hpfs_gcl_seed0_split0_e50,Cora,hpfs_gcl,0,0,0.7971349353049908,0.7971349353049908,0.7730628546534373,0.8272058823529411,0.1,0.10044313222169876,0.10044313222169876,0.7991137504577637,False,True,0.5635237097740173,0.0,0.0,-0.0036016515056918053
runs/hpfs_homophily_split0_e50/Cora_raw_features_seed0_split0_e50,Cora,raw_features,0,0,0.583641404805915,0.583641404805915,0.5498366385642323,0.6066176470588235,0.3,0.10044313222169876,0.10044313222169876,0.7991137504577637,False,True,,-0.21349353049907582,-0.21349353049907582,-0.22682786759489681
runs/hpfs_homophily_split0_e50/PubMed_grace_seed0_split0_e50,PubMed,grace,0,0,0.8349711532365435,0.8349711532365435,0.8310771178082016,0.8326572008113591,0.1,0.10001521557569504,0.10001521557569504,0.7999695539474487,False,True,,,,
runs/hpfs_homophily_split0_e50/PubMed_hpfs_gcl_seed0_split0_e50,PubMed,hpfs_gcl,0,0,0.8343371584353009,0.8343371584353009,0.8304275815218238,0.834685598377282,0.1,0.10001521557569504,0.10001521557569504,0.7999695539474487,False,True,0.6822049617767334,-0.0006339948012425989,-0.0006339948012425989,-0.000649536286377761
runs/hpfs_homophily_split0_e50/PubMed_raw_features_seed0_split0_e50,PubMed,raw_features,0,0,0.8293285995054841,0.8293285995054841,0.828937172087587,0.8250507099391481,0.01,0.10001521557569504,0.10001521557569504,0.7999695539474487,False,True,,-0.005642553731059374,-0.005642553731059374,-0.0021399457206146
